 Type,BHK,Area,LocalityScore,Sqft,Age,SwimmingPool,Lift,JoggingTrack,IndoorGames,Gym,ClubHouse,ChildrenPlayArea,CarParking,ATM,Sports,MultipurposeRoom,Furniture,Price
Apartment,3,Thaltej,8.8,2100,7,1,1,1,0,1,1,1,1,0,0,0,Unfurnished,13020000
Apartment,3,Thaltej,8.8,1745,2,1,1,1,1,1,1,1,1,1,1,1,Unfurnished,9597500
Villa,4,Thaltej,8.8,2475,9,0,0,0,0,0,0,0,1,0,0,0,Semi-Furnished,27500000
Apartment,3,Thaltej,8.8,1900,4,0,1,1,1,1,1,1,1,1,0,1,Unfurnished,10300000
penthouse,4,Thaltej,8.8,6350,2,1,1,0,0,1,0,1,0,0,0,0,Unfurnished,52000000
Apartment,2,Thaltej,8.8,1187,1,0,0,0,0,0,0,1,1,0,0,0,Unfurnished,5700000
Apartment,3,Thaltej,8.8,2133,4,0,1,1,0,1,0,0,1,0,0,0,Unfurnished,17200000
Apartment,3,Thaltej,8.8,1945,7,0,1,0,0,0,1,1,1,0,0,0,Furnished,10500000
Apartment,4,Thaltej,8.8,2412,2,0,1,1,0,1,0,0,1,0,0,0,Unfurnished,19400000
Apartment,3,Thaltej,8.8,1449,19,0,1,0,0,0,0,1,1,1,0,0,Furnished,7300000
Apartment,4,Thaltej,8.8,3618,2,1,1,1,0,1,1,1,1,0,1,1,Unfurnished,22800000
Apartment,3,Thaltej,8.8,2133,2,0,1,1,0,1,0,0,1,0,0,0,Unfurnished,15997500
Apartment,3,Thaltej,8.8,2295,9,1,1,1,1,1,1,1,1,0,1,1,Unfurnished,12622500
Apartment,4,Thaltej,8.8,3725,6,0,1,1,1,1,1,1,1,0,0,0,Unfurnished,26000000
Apartment,2,Thaltej,8.8,1215,5,0,1,0,0,0,1,1,1,1,0,0,Semi-Furnished,5800000
Villa,4,Thaltej,8.8,2475,-1,0,0,0,0,0,0,0,1,0,0,0,Unfurnished,24800000
Villa,4,Thaltej,8.8,3735,13,0,0,0,0,0,1,1,1,0,0,0,Furnished,40000000
Apartment,2,Thaltej,8.8,1170,5,0,1,0,0,0,0,1,1,0,0,0,Furnished,6600000
Apartment,3,Thaltej,8.8,1650,15,0,1,0,0,0,0,1,0,0,0,0,Furnished,14500000
Apartment,3,Thaltej,8.8,855,11,0,1,0,0,0,0,0,1,0,0,0,Semi-Furnished,7100000
Villa,6,Thaltej,8.8,5670,9,0,1,1,1,1,0,1,1,0,1,1,Furnished,65000000
Apartment,3,Thaltej,8.8,1620,6,0,1,1,0,0,0,0,1,0,0,0,Unfurnished,7400000
Apartment,3,Thaltej,8.8,1710,1,0,1,0,0,1,0,0,1,0,0,0,Unfurnished,8550000
Apartment,2,Thaltej,8.8,1250,5,0,1,0,0,1,0,0,1,0,0,0,Unfurnished,5550000
Apartment,3,Thaltej,8.8,1863,5,0,1,0,0,1,0,0,1,0,0,0,Unfurnished,9315000
Apartment,4,Thaltej,8.8,5100,2,1,1,0,0,1,0,1,1,0,0,0,Unfurnished,41000000
Apartment,3,Thaltej,8.8,1665,-1,1,1,0,0,1,0,0,1,0,0,0,Unfurnished,9200000
Villa,5,Thaltej,8.8,5715,14,0,1,1,0,1,1,0,1,0,0,1,Unfurnished,50000000
Apartment,3,Thaltej,8.8,1908,1,0,1,0,0,0,0,0,1,1,0,0,Unfurnished,9900000
Apartment,3,Thaltej,8.8,1850,9,1,1,1,1,1,0,1,0,0,0,0,Unfurnished,9500000
Apartment,2,Thaltej,8.8,1080,19,0,1,0,0,0,0,0,1,0,0,0,Furnished,4000000
Villa,5,Thaltej,8.8,5625,-1,0,1,0,0,1,1,0,1,0,0,1,Unfurnished,50000000
Villa,3,Thaltej,8.8,2970,11,0,0,1,0,0,0,1,1,0,0,0,Furnished,40000000
Villa,4,Thaltej,8.8,3690,9,1,0,0,0,0,0,1,1,0,0,0,Semi-Furnished,32500000
Villa,4,Thaltej,8.8,2214,11,0,0,1,0,0,0,1,1,0,0,0,Semi-Furnished,40000000
Villa,4,Thaltej,8.8,1800,13,0,0,1,0,0,0,1,1,0,0,0,Furnished,27100000
Villa,4,Thaltej,8.8,3600,11,0,0,1,0,0,0,1,1,0,0,0,Semi-Furnished,40000000
Villa,4,Thaltej,8.8,2475,9,0,0,1,0,0,0,0,1,0,0,0,Semi-Furnished,32500000
Villa,3,Thaltej,8.8,1530,11,0,0,1,0,0,0,1,1,0,0,0,Unfurnished,20000000
Villa,4,Thaltej,8.8,2475,9,0,0,1,0,0,0,1,1,0,0,0,Semi-Furnished,32500000
Villa,4,Thaltej,8.8,3600,11,0,0,0,0,0,0,0,1,0,0,0,Semi-Furnished,40000000
Apartment,3,Thaltej,8.8,2100,7,1,1,1,0,1,1,1,0,0,0,0,Unfurnished,14200000
Apartment,1,Vastral,7.7,675,0,0,1,0,0,0,0,1,0,0,1,0,Unfurnished,1500000
Apartment,2,Vastral,7.7,1089,5,0,1,1,1,1,1,1,0,0,0,0,Semi-Furnished,2900000
Apartment,1,Vastral,7.7,639,1,0,1,0,0,0,0,0,0,0,0,0,Unfurnished,1500000
Apartment,2,Vastral,7.7,1197,4,0,1,0,0,0,0,1,1,1,0,0,Unfurnished,3200000
Apartment,2,Vastral,7.7,1161,5,0,1,0,0,0,0,1,1,1,0,0,Unfurnished,3100000
Apartment,1,Vastral,7.7,720,5,0,1,0,0,1,1,1,0,0,1,0,Unfurnished,1850000
Apartment,1,Vastral,7.7,675,1,0,1,0,0,0,0,0,1,0,0,0,Semi-Furnished,1700000
Apartment,2,Vastral,7.7,1125,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,2450000
Independent House,3,Vastral,7.7,1302,3,0,0,0,0,0,0,0,1,0,0,0,Unfurnished,6500000
Apartment,2,Vastral,7.7,1179,5,0,1,0,0,0,1,1,1,1,1,1,Semi-Furnished,3800000
Apartment,2,Vastral,7.7,1259,4,1,1,0,1,1,1,1,1,0,1,0,Furnished,3600000
Apartment,2,Vastral,7.7,1206,7,0,1,0,0,0,0,0,1,0,0,0,Furnished,3600000
Apartment,1,Vastral,7.7,730,2,0,1,0,0,0,1,1,1,1,1,1,Unfurnished,1900000
Apartment,2,Vastral,7.7,1053,1,0,1,0,0,0,1,1,1,0,0,0,Unfurnished,2450000
Apartment,2,Vastral,7.7,1125,5,0,1,0,0,1,1,1,1,0,0,0,Unfurnished,2600000
Apartment,1,Vastral,7.7,630,2,0,1,0,0,0,0,0,1,1,0,0,Furnished,1500000
Apartment,2,Vastral,7.7,846,7,0,1,0,0,0,0,0,1,0,0,0,Furnished,2000000
Villa,4,Vastral,7.7,2800,5,0,0,0,0,1,1,1,1,0,0,0,Furnished,22498000
Independent House,2,Vastral,7.7,429,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,3000000
Apartment,2,Vastral,7.7,1062,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,2800000
Apartment,1,Vastral,7.7,1107,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,3400000
Apartment,2,Vastral,7.7,999,1,0,1,0,0,0,0,1,1,1,0,0,Unfurnished,2550000
Independent House,3,Vastral,7.7,1250,6,0,1,0,0,0,1,1,1,0,0,0,Unfurnished,5700000
Apartment,2,Vastral,7.7,1161,5,0,1,0,0,0,0,1,0,0,0,0,Unfurnished,3100000
Apartment,2,Vastral,7.7,1127,-1,1,0,0,0,0,0,0,0,0,0,0,Unfurnished,3142000
Apartment,3,Vastral,7.7,1368,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,4900000
Apartment,3,Vastral,7.7,1795,9,0,1,0,0,0,0,1,1,0,0,0,Semi-Furnished,5000000
Apartment,1,Vastral,7.7,720,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,1850000
Apartment,1,Vastral,7.7,675,6,0,1,0,0,0,0,0,0,0,0,0,Semi-Furnished,1800000
Apartment,1,Vastral,7.7,1059,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,1500000
Apartment,1,Vastral,7.7,1028,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,3000000
Apartment,2,Vastral,7.7,1197,2,0,1,0,0,0,0,1,0,0,0,0,Unfurnished,2800000
Apartment,2,Vastral,7.7,1206,2,1,1,0,0,1,1,1,0,0,1,0,Semi-Furnished,3600000
Apartment,2,Vastral,7.7,1170,0,0,1,0,0,0,0,1,0,0,0,0,Unfurnished,3200000
Apartment,1,Vastral,7.7,750,8,0,1,0,0,0,0,0,0,0,0,0,Unfurnished,2150000
Apartment,1,Vastral,7.7,1368,-1,0,1,0,0,0,0,1,0,0,0,0,Furnished,5000000
Apartment,2,Vastral,7.7,1250,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,3500000
Independent Floor,2,Vastral,7.7,1125,5,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,3800000
Apartment,2,Vastral,7.7,1063,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,2600000
Apartment,2,Vastral,7.7,1269,3,0,1,0,0,1,1,1,0,0,0,0,Semi-Furnished,3300000
Independent House,3,Vastral,7.7,1200,5,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,5500000
Apartment,1,Vastral,7.7,720,2,0,1,0,0,0,0,0,0,0,0,0,Semi-Furnished,2150000
Independent House,4,Vastral,7.7,1600,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,4000000
Independent House,2,Vastral,7.7,1100,25,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,2500000
Apartment,2,Vastral,7.7,1090,2,0,1,0,0,0,0,0,0,0,0,0,Furnished,3000000
Apartment,2,Vastral,7.7,1035,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,2450000
Independent House,3,Vastral,7.7,1200,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,7000000
Independent House,4,Vastral,7.7,1620,1,0,0,0,0,0,0,1,0,0,1,0,Furnished,12000000
Independent House,1,Vastral,7.7,150,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,6200000
Apartment,2,Vastral,7.7,900,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,2700000
Apartment,2,Vastral,7.7,800,2,0,0,0,0,0,0,0,0,0,0,0,Furnished,3200000
Apartment,2,Vastral,7.7,1134,3,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,3400000
Independent House,4,Vastral,7.7,4725,7,0,0,0,0,1,1,1,1,0,0,0,Furnished,15000000
Independent House,3,Vastral,7.7,819,12,0,0,0,0,0,0,0,0,0,0,0,Furnished,6900000
Apartment,1,Vastral,7.7,1025,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,2750000
Apartment,3,Vastral,7.7,1870,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,5500000
Apartment,2,Vastral,7.7,837,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,2500000
Apartment,1,Vastral,7.7,1206,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,3000000
Apartment,2,Vastral,7.7,1017,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,2400000
Apartment,1,Vastral,7.7,730,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,1900000
Apartment,1,Vastral,7.7,585,1,0,1,0,0,0,0,1,1,1,0,0,Unfurnished,1350000
Independent House,4,Vastral,7.7,1620,-1,0,0,0,0,0,0,0,0,0,0,0,Furnished,12000000
Apartment,1,Vastral,7.7,885,3,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,1350000
Apartment,1,Vastral,7.7,576,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,1500000
Independent House,1,Vastral,7.7,1485,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,7500000
Apartment,1,Vastral,7.7,630,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,1450000
Independent House,3,Vastral,7.7,1350,-1,0,0,0,0,0,0,0,0,0,0,0,Furnished,7000000
Independent House,1,Vastral,7.7,1395,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,8000000
Apartment,2,Vastral,7.7,1125,-1,0,1,0,0,0,0,0,0,0,0,0,Unfurnished,2600000
Apartment,1,Vastral,7.7,1017,-1,0,1,0,0,0,0,0,0,0,0,0,Unfurnished,2451000
Independent House,3,Vastral,7.7,2250,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,12000000
Apartment,2,Vastral,7.7,1206,-1,0,0,0,0,0,0,0,0,0,0,0,Furnished,3600000
Independent House,2,Vastral,7.7,1225,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,9000000
Apartment,1,Vastral,7.7,750,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,2150000
Apartment,2,Vastral,7.7,1134,-1,0,0,0,0,0,0,0,0,0,0,0,Furnished,3400000
Independent House,2,Vastral,7.7,1560,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,15000000
Apartment,1,Vastral,7.7,639,1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,1600000
Villa,3,Vastral,7.7,774,6,0,0,0,0,0,0,0,1,1,0,0,Unfurnished,5500000
Apartment,2,Vastral,7.7,1260,10,0,1,0,0,1,1,1,0,0,1,0,Semi-Furnished,3500000
Apartment,3,Vastral,7.7,1647,6,0,1,0,0,0,0,0,1,0,0,0,Unfurnished,4800000
Apartment,1,Vastral,7.7,1134,-1,0,0,0,0,0,0,0,0,0,0,0,Semi-Furnished,3400000
Apartment,2,Vastral,7.7,1089,10,0,1,0,0,0,0,1,1,1,0,0,Semi-Furnished,2900000
Independent House,2,Vastral,7.7,792,19,0,0,0,0,0,0,0,1,0,0,0,Semi-Furnished,2700000
Apartment,4,Prahladnagar,9,2885,3,1,0,1,1,1,1,1,1,0,1,1,Unfurnished,16733000
Apartment,2,Prahladnagar,9,1210,0,0,0,0,1,1,0,0,0,0,0,0,Unfurnished,4719000
Apartment,4,Prahladnagar,9,2940,3,1,0,1,1,1,1,1,1,0,1,1,Unfurnished,17052000
Apartment,4,Prahladnagar,9,2750,3,1,1,1,1,1,1,1,1,0,1,1,Unfurnished,16500000
Apartment,3,Prahladnagar,9,4500,7,1,1,1,0,1,1,0,1,0,0,0,Furnished,50000000
Apartment,4,Prahladnagar,9,3800,7,1,1,1,0,1,1,1,1,0,0,0,Unfurnished,25800000
Apartment,3,Prahladnagar,9,2115,10,1,1,1,0,1,1,1,1,1,1,0,Semi-Furnished,12000000
Apartment,2,Prahladnagar,9,1250,3,1,1,0,0,1,1,0,0,0,1,0,Semi-Furnished,7500000
Apartment,3,Prahladnagar,9,2160,10,1,1,1,0,1,1,1,1,1,1,0,Unfurnished,15000000
Apartment,2,Prahladnagar,9,2000,0,1,1,1,0,1,1,1,1,0,1,1,Semi-Furnished,9500000
Apartment,2,Prahladnagar,9,1210,0,0,1,0,1,1,1,1,0,0,0,0,Unfurnished,4500000
Apartment,4,Prahladnagar,9,2750,3,1,1,1,1,1,1,1,1,0,1,1,Unfurnished,15500000
Apartment,2,Prahladnagar,9,2115,10,1,1,1,0,1,1,1,1,1,1,0,Unfurnished,12500000
Apartment,2,Prahladnagar,9,1152,12,0,1,1,0,1,1,1,1,0,0,0,Semi-Furnished,7500000
Apartment,3,Prahladnagar,9,2050,-1,1,1,1,0,1,1,1,1,0,1,1,Semi-Furnished,11500000
Apartment,4,Prahladnagar,9,2675,8,1,1,1,0,1,1,1,1,0,0,0,Unfurnished,18000000
Apartment,4,Prahladnagar,9,3800,7,1,1,1,0,1,1,1,1,0,1,0,Unfurnished,25800000
Apartment,4,Prahladnagar,9,2750,3,1,1,1,1,1,1,1,1,0,1,1,Unfurnished,15100000
Apartment,3,Prahladnagar,9,2050,0,1,1,1,0,1,1,1,1,0,1,1,Unfurnished,11500000
Apartment,3,Prahladnagar,9,2750,3,1,1,1,1,1,1,1,1,0,1,1,Unfurnished,15100000
Apartment,4,Prahladnagar,9,2750,1,1,1,1,0,1,1,1,1,0,0,0,Semi-Furnished,16500000
Apartment,4,Prahladnagar,9,2750,3,1,0,1,1,1,1,1,1,0,1,1,Unfurnished,15100000
Apartment,3,Prahladnagar,9,1875,8,1,1,1,0,1,1,1,1,0,0,1,Furnished,11000000
Apartment,3,Prahladnagar,9,2100,11,1,1,1,0,1,1,0,1,0,0,0,Unfurnished,13500000
Apartment,3,Prahladnagar,9,2115,-1,1,1,1,0,1,1,0,1,1,0,0,Semi-Furnished,12000000
Apartment,2,Prahladnagar,9,1327,-1,1,1,1,1,1,1,1,1,1,1,0,Semi-Furnished,6700000
Apartment,3,Prahladnagar,9,2150,-1,1,1,1,0,1,1,1,1,0,1,1,Unfurnished,11500000
Apartment,3,Prahladnagar,9,1833,2,0,1,0,1,1,1,1,1,0,0,1,Unfurnished,10000000
Apartment,3,Prahladnagar,9,2100,11,1,1,1,1,1,1,1,1,1,1,1,Semi-Furnished,13000000
Apartment,2,Prahladnagar,9,1800,7,1,1,1,0,1,1,1,1,0,0,0,Semi-Furnished,11500000
Apartment,5,Prahladnagar,9,6111,-1,1,1,0,1,1,1,1,1,0,1,0,Unfurnished,54999000
Apartment,3,Prahladnagar,9,2050,-1,1,1,1,0,1,1,0,1,0,0,0,Unfurnished,13500000
Apartment,4,Prahladnagar,9,2750,-1,1,1,0,0,1,0,0,1,0,1,0,Unfurnished,17875000
Apartment,2,Prahladnagar,9,1705,10,1,1,1,0,1,1,1,1,0,1,1,Semi-Furnished,11500000
Apartment,4,Prahladnagar,9,2750,3,1,0,1,1,1,1,1,1,0,1,1,Unfurnished,17100000
Apartment,1,Prahladnagar,9,600,12,0,0,0,0,0,0,0,1,0,0,0,Semi-Furnished,2200000
Apartment,4,Prahladnagar,9,3567,6,1,1,1,0,1,1,1,1,0,1,1,Semi-Furnished,26000000
Apartment,3,Prahladnagar,9,2750,3,1,1,1,1,1,1,1,1,0,1,1,Unfurnished,16775000
Apartment,4,Prahladnagar,9,3800,-1,1,1,1,1,1,1,1,1,1,1,1,Unfurnished,25000000
Apartment,3,Prahladnagar,9,2100,11,1,1,1,0,1,1,1,1,0,0,0,Unfurnished,13000000
Apartment,3,Prahladnagar,9,1800,9,1,1,0,1,1,0,1,1,0,0,0,Furnished,11500000
Apartment,4,Prahladnagar,9,3005,-1,1,1,0,1,1,0,1,1,0,0,0,Unfurnished,20100000
Apartment,4,Prahladnagar,9,4015,-1,1,1,1,1,1,1,1,1,1,1,1,Furnished,38000000
Apartment,3,Prahladnagar,9,2050,9,1,1,1,0,1,1,1,1,0,0,1,Semi-Furnished,10500000
Independent House,5,Prahladnagar,9,4635,0,0,0,0,0,0,0,0,1,0,0,0,Furnished,65000000
Apartment,1,Prahladnagar,9,650,20,0,0,1,0,0,0,1,1,1,0,1,Furnished,2400000
Apartment,4,Prahladnagar,9,3567,6,1,1,1,0,1,1,1,1,0,1,1,Unfurnished,27000000
Apartment,3,Prahladnagar,9,1965,2,0,1,1,0,0,1,1,1,0,0,0,Unfurnished,11500000
Villa,5,Prahladnagar,9,4500,1,1,0,0,0,1,0,0,1,0,0,0,Furnished,100000000
Apartment,3,Prahladnagar,9,2700,8,1,1,1,0,1,1,1,1,0,0,0,Furnished,20500000
Apartment,3,Prahladnagar,9,1850,13,1,1,1,0,1,1,1,1,0,1,0,Furnished,16500000
Apartment,4,Prahladnagar,9,2750,3,1,1,1,1,1,1,1,1,0,1,1,Unfurnished,15125000
Apartment,3,Prahladnagar,9,1800,2,1,1,0,1,1,1,1,1,0,1,1,Unfurnished,10000000
Apartment,3,Prahladnagar,9,2164,-1,0,1,1,0,1,0,1,1,0,1,0,Unfurnished,12000000
Apartment,4,Prahladnagar,9,2700,0,1,1,0,1,1,1,1,1,0,1,0,Unfurnished,15700000
Apartment,3,Prahladnagar,9,1800,12,1,1,1,1,1,1,1,1,0,0,0,Unfurnished,15000000
Apartment,3,Prahladnagar,9,2010,9,0,1,1,0,0,0,0,0,0,0,0,Unfurnished,11000000
Apartment,5,Prahladnagar,9,9000,7,1,1,1,0,1,1,1,1,0,0,0,Semi-Furnished,95000000
Apartment,4,Prahladnagar,9,3800,7,1,1,1,0,1,1,1,1,0,0,0,Unfurnished,26000000
Apartment,3,Prahladnagar,9,2115,10,1,1,1,0,1,1,1,1,1,0,0,Unfurnished,12000000
Villa,5,Prahladnagar,9,5500,3,0,0,0,0,1,0,0,1,0,0,0,Semi-Furnished,85000000
Apartment,4,Prahladnagar,9,3800,7,1,1,1,0,1,1,1,1,0,0,0,Unfurnished,28000000
Apartment,2,Prahladnagar,9,1400,0,1,1,1,1,1,1,1,1,0,0,0,Unfurnished,6500000
Apartment,2,Prahladnagar,9,1833,2,0,1,0,1,1,1,0,1,0,0,1,Unfurnished,10081500
Apartment,2,Prahladnagar,9,1935,2,0,1,1,0,0,1,1,1,0,0,0,Unfurnished,12580000
Apartment,5,Prahladnagar,9,5000,12,1,1,1,0,1,1,1,1,0,1,0,Unfurnished,67500000
Apartment,4,Prahladnagar,9,2750,3,1,1,1,1,1,1,1,1,0,1,1,Unfurnished,17875000
Apartment,2,Prahladnagar,9,1327,-1,0,1,0,0,0,1,1,0,0,0,0,Unfurnished,6700000
Apartment,3,Prahladnagar,9,1965,2,0,1,1,0,1,1,1,1,0,0,0,Unfurnished,11790000
Apartment,3,Prahladnagar,9,1833,2,0,1,0,1,1,1,1,1,0,0,1,Unfurnished,9898200
Apartment,1,Prahladnagar,9,1100,-1,1,1,1,1,1,1,1,1,0,0,0,Semi-Furnished,6500000
Apartment,3,Prahladnagar,9,1890,7,0,1,0,0,0,0,1,1,0,0,0,Unfurnished,11500000
Apartment,2,Prahladnagar,9,1950,-1,1,1,1,1,1,1,1,1,0,0,0,Unfurnished,10500000
Apartment,3,Prahladnagar,9,2010,-1,0,1,1,0,0,0,1,0,0,0,0,Furnished,11800000
Apartment,3,Prahladnagar,9,2115,10,1,1,1,0,1,1,0,1,1,0,0,Unfurnished,12000000
Apartment,2,Prahladnagar,9,1381,3,0,1,0,0,0,0,0,0,0,0,0,Unfurnished,7100000
Apartment,4,Prahladnagar,9,3900,-1,0,1,0,0,1,1,1,0,0,1,0,Furnished,24000000
Apartment,3,Prahladnagar,9,2000,-1,0,1,0,0,1,0,1,1,0,1,0,Unfurnished,11000000
Apartment,3,Prahladnagar,9,2050,-1,1,1,1,0,1,1,1,1,0,0,1,Furnished,12900000
Apartment,3,Prahladnagar,9,4700,7,1,1,1,0,1,1,0,1,0,0,0,Furnished,57100000
Apartment,3,Prahladnagar,9,1965,2,0,1,1,0,0,1,1,1,0,0,0,Unfurnished,13500000
Apartment,3,Prahladnagar,9,1930,0,1,1,1,1,1,1,1,1,0,0,0,Unfurnished,11000000
Apartment,2,Prahladnagar,9,1381,3,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,6000000
Apartment,3,Prahladnagar,9,2010,10,1,1,1,0,1,1,1,1,0,0,1,Unfurnished,11500000
Apartment,2,Prahladnagar,9,1400,-1,1,1,1,1,1,1,1,1,0,0,0,Unfurnished,7000000
Apartment,3,Prahladnagar,9,2070,-1,0,1,0,0,0,0,1,0,0,0,0,Furnished,11100000
Apartment,2,Prahladnagar,9,1242,11,0,1,0,0,1,0,0,1,0,1,0,Unfurnished,7200000
Apartment,3,Prahladnagar,9,2010,10,1,1,1,0,1,1,1,1,0,0,1,Furnished,13000000
Apartment,3,Prahladnagar,9,1200,7,1,1,1,0,1,1,1,1,0,0,0,Unfurnished,10000000
Apartment,3,Prahladnagar,9,2135,12,1,1,1,0,1,1,0,1,0,0,0,Semi-Furnished,14000000
Apartment,3,Prahladnagar,9,2050,-1,1,1,1,0,1,1,1,1,0,0,1,Unfurnished,11500000
Apartment,3,Prahladnagar,9,2050,9,1,1,1,0,1,1,1,1,0,0,1,Unfurnished,9500000
Independent House,4,Prahladnagar,9,2250,-1,0,0,0,0,0,1,0,1,0,0,0,Unfurnished,27000000
Independent House,3,Prahladnagar,9,3375,-1,0,0,0,0,0,1,0,1,0,0,0,Unfurnished,30000000
Apartment,2,Prahladnagar,9,1400,1,1,1,1,1,1,1,1,1,0,0,0,Unfurnished,6500000
Apartment,3,Prahladnagar,9,1665,11,0,1,0,0,1,0,0,1,0,1,0,Unfurnished,8500000
Apartment,3,Prahladnagar,9,1200,7,1,1,1,0,1,1,1,1,0,0,0,Unfurnished,11000000
Independent House,4,Prahladnagar,9,2385,-1,0,0,0,0,0,0,1,0,0,1,0,Unfurnished,26500000
Independent House,3,Prahladnagar,9,3600,-1,0,0,0,0,0,0,1,0,0,0,0,Furnished,55000000
Apartment,3,Prahladnagar,9,1705,-1,0,1,1,0,1,0,1,0,0,0,0,Furnished,11500000
Apartment,3,Prahladnagar,9,2050,9,1,1,1,0,1,1,1,1,0,0,1,Unfurnished,10000000
Apartment,3,Prahladnagar,9,4500,7,1,1,1,0,1,1,0,1,0,0,0,Unfurnished,45000000
Apartment,3,Prahladnagar,9,1875,-1,1,1,1,0,1,1,1,1,0,1,1,Furnished,10500000
Apartment,4,Prahladnagar,9,4700,7,1,1,1,0,1,1,1,1,0,0,0,Unfurnished,57100000
Apartment,2,Prahladnagar,9,2150,-1,1,1,1,0,1,1,1,1,0,0,1,Unfurnished,11500000
Apartment,3,Prahladnagar,9,1935,2,0,1,1,0,0,1,1,1,0,0,0,Unfurnished,12577500
Apartment,2,Prahladnagar,9,1850,-1,1,1,1,0,1,1,1,1,0,0,1,Unfurnished,9500000
Apartment,3,Prahladnagar,9,2000,-1,0,1,0,0,0,0,1,0,0,0,0,Furnished,13000000
Apartment,2,Prahladnagar,9,1665,-1,0,1,0,0,0,0,0,0,0,0,0,Unfurnished,8800000
Independent House,3,Prahladnagar,9,3240,-1,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,60000000
Apartment,2,Prahladnagar,9,1539,-1,0,1,0,0,0,0,0,0,0,0,0,Unfurnished,9500000
Apartment,4,Prahladnagar,9,3000,-1,0,1,0,0,0,1,1,0,0,0,0,Unfurnished,20100000
Independent House,4,Prahladnagar,9,3285,0,0,0,0,0,0,0,0,0,0,0,0,Furnished,47000000
Apartment,3,Prahladnagar,9,2750,-1,1,1,0,0,0,0,0,0,0,0,0,Unfurnished,15125000
Apartment,4,Prahladnagar,9,3200,-1,0,1,0,0,0,1,1,0,0,0,0,Unfurnished,16000000
Independent House,4,Prahladnagar,9,3825,-1,0,0,0,0,0,0,0,0,0,0,0,Furnished,50000000
Apartment,2,Prahladnagar,9,1887,-1,0,1,0,0,0,0,0,0,0,0,0,Unfurnished,11000000
Apartment,2,Prahladnagar,9,1665,-1,0,1,0,0,0,0,0,0,0,0,0,Unfurnished,8500000
Apartment,3,Prahladnagar,9,2750,-1,1,1,0,0,0,0,0,0,0,0,0,Unfurnished,15400000
Apartment,2,Prahladnagar,9,1400,-1,1,1,1,1,1,1,1,1,0,0,0,Unfurnished,6500000
Apartment,3,Prahladnagar,9,1728,3,0,0,0,0,0,0,0,0,0,0,0,Unfurnished,8500000
Apartment,3,Prahladnagar,9,2090,13,1,1,1,0,1,1,0,1,0,0,0,Unfurnished,11000000
Apartment,3,Prahladnagar,9,1350,-1,0,1,0,0,0,0,0,0,0,0,0,Furnished,7000000
Apartment,3,Prahladnagar,9,2400,-1,0,1,0,0,1,1,1,0,0,1,0,Unfurnished,16500000
Apartment,3,Prahladnagar,9,1934,-1,1,1,1,1,1,1,1,1,0,1,0,Furnished,13500000
Apartment,4,Prahladnagar,9,3900,-1,1,1,0,0,1,1,1,0,0,1,0,Furnished,24000000
Apartment,3,Prahladnagar,9,2750,3,1,0,1,1,1,1,1,1,0,1,1,Semi-Furnished,16500000
